pclass,survived,name,sex,age,nb_sib_sp_aboard,parents_children_aboard,fare,embarked,home.dest
3,False,"Goldsmith, Mr. Frank John",male,33.0,1,1,20.525,S,"Strood, Kent, England Detroit, MI"
3,False,"Goldsmith, Mr. Nathan",male,41.0,0,0,7.85,S,"Philadelphia, PA"
3,True,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",female,31.0,1,1,20.525,S,"Strood, Kent, England Detroit, MI"
3,False,"Goncalves, Mr. Manuel Estanslas",male,38.0,0,0,7.05,S,Portugal
3,False,"Goodwin, Master. Harold Victor",male,9.0,5,2,46.9,S,"Wiltshire, England Niagara Falls, NY"
3,False,"Goodwin, Master. Sidney Leonard",male,1.0,5,2,46.9,S,"Wiltshire, England Niagara Falls, NY"
3,False,"Goodwin, Master. William Frederick",male,11.0,5,2,46.9,S,"Wiltshire, England Niagara Falls, NY"
3,False,"Goodwin, Miss. Jessie Allis",female,10.0,5,2,46.9,S,"Wiltshire, England Niagara Falls, NY"
3,False,"Goodwin, Miss. Lillian Amy",female,16.0,5,2,46.9,S,"Wiltshire, England Niagara Falls, NY"
3,False,"Goodwin, Mr. Charles Edward",male,14.0,5,2,46.9,S,"Wiltshire, England Niagara Falls, NY"
3,False,"Goodwin, Mr. Charles Frederick",male,40.0,1,6,46.9,S,"Wiltshire, England Niagara Falls, NY"
3,False,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,43.0,1,6,46.9,S,"Wiltshire, England Niagara Falls, NY"
3,False,"Green, Mr. George Henry",male,51.0,0,0,8.05,S,"Dorking, Surrey, England"
3,False,"Gronnestad, Mr. Daniel Danielsen",male,32.0,0,0,8.3625,S,"Foresvik, Norway Portland, ND"
3,False,"Guest, Mr. Robert",male,,0,0,8.05,S,
3,False,"Gustafsson, Mr. Alfred Ossian",male,20.0,0,0,9.8458,S,"Waukegan, Chicago, IL"
3,False,"Gustafsson, Mr. Anders Vilhelm",male,37.0,2,0,7.925,S,"Ruotsinphytaa, Finland New York, NY"
3,False,"Gustafsson, Mr. Johan Birger",male,28.0,2,0,7.925,S,"Ruotsinphytaa, Finland New York, NY"
3,False,"Gustafsson, Mr. Karl Gideon",male,19.0,0,0,7.775,S,"Myren, Sweden New York, NY"
3,False,"Haas, Miss. Aloisia",female,24.0,0,0,8.85,S,
3,False,"Hagardon, Miss. Kate",female,17.0,0,0,7.7333,Q,
3,False,"Hagland, Mr. Ingvald Olai Olsen",male,,1,0,19.9667,S,
3,False,"Hagland, Mr. Konrad Mathias Reiersen",male,,1,0,19.9667,S,
3,False,"Hakkarainen, Mr. Pekka Pietari",male,28.0,1,0,15.85,S,
3,True,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)",female,24.0,1,0,15.85,S,
3,False,"Hampe, Mr. Leon",male,20.0,0,0,9.5,S,
3,False,"Hanna, Mr. Mansour",male,23.5,0,0,7.2292,C,
3,False,"Hansen, Mr. Claus Peter",male,41.0,2,0,14.1083,S,
3,False,"Hansen, Mr. Henrik Juul",male,26.0,1,0,7.8542,S,
3,False,"Hansen, Mr. Henry Damsgaard",male,21.0,0,0,7.8542,S,
3,True,"Hansen, Mrs. Claus Peter (Jennie L Howard)",female,45.0,1,0,14.1083,S,
3,False,"Harknett, Miss. Alice Phoebe",female,,0,0,7.55,S,
3,False,"Harmer, Mr. Abraham (David Lishin)",male,25.0,0,0,7.25,S,
3,False,"Hart, Mr. Henry",male,,0,0,6.8583,Q,
3,False,"Hassan, Mr. Houssein G N",male,11.0,0,0,18.7875,C,
3,True,"Healy, Miss. Hanora ""Nora""",female,,0,0,7.75,Q,
3,True,"Hedman, Mr. Oskar Arvid",male,27.0,0,0,6.975,S,
3,True,"Hee, Mr. Ling",male,,0,0,56.4958,S,
3,False,"Hegarty, Miss. Hanora ""Nora""",female,18.0,0,0,6.75,Q,
3,True,"Heikkinen, Miss. Laina",female,26.0,0,0,7.925,S,
3,False,"Heininen, Miss. Wendla Maria",female,23.0,0,0,7.925,S,
3,True,"Hellstrom, Miss. Hilda Maria",female,22.0,0,0,8.9625,S,
3,False,"Hendekovic, Mr. Ignjac",male,28.0,0,0,7.8958,S,
3,False,"Henriksson, Miss. Jenny Lovisa",female,28.0,0,0,7.775,S,
3,False,"Henry, Miss. Delia",female,,0,0,7.75,Q,
3,True,"Hirvonen, Miss. Hildur E",female,2.0,0,1,12.2875,S,
3,True,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",female,22.0,1,1,12.2875,S,
3,False,"Holm, Mr. John Fredrik Alexander",male,43.0,0,0,6.45,S,
3,False,"Holthen, Mr. Johan Martin",male,28.0,0,0,22.525,S,
3,True,"Honkanen, Miss. Eliina",female,27.0,0,0,7.925,S,
3,False,"Horgan, Mr. John",male,,0,0,7.75,Q,
3,True,"Howard, Miss. May Elizabeth",female,,0,0,8.05,S,
3,False,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42.0,0,0,7.65,S,
3,True,"Hyman, Mr. Abraham",male,,0,0,7.8875,S,
3,False,"Ibrahim Shawah, Mr. Yousseff",male,30.0,0,0,7.2292,C,
3,False,"Ilieff, Mr. Ylio",male,,0,0,7.8958,S,
3,False,"Ilmakangas, Miss. Ida Livija",female,27.0,1,0,7.925,S,
3,False,"Ilmakangas, Miss. Pieta Sofia",female,25.0,1,0,7.925,S,
3,False,"Ivanoff, Mr. Kanio",male,,0,0,7.8958,S,
3,True,"Jalsevac, Mr. Ivan",male,29.0,0,0,7.8958,C,
3,True,"Jansson, Mr. Carl Olof",male,21.0,0,0,7.7958,S,
3,False,"Jardin, Mr. Jose Neto",male,,0,0,7.05,S,
3,False,"Jensen, Mr. Hans Peder",male,20.0,0,0,7.8542,S,
3,False,"Jensen, Mr. Niels Peder",male,48.0,0,0,7.8542,S,
3,False,"Jensen, Mr. Svend Lauritz",male,17.0,1,0,7.0542,S,
3,True,"Jermyn, Miss. Annie",female,,0,0,7.75,Q,
3,True,"Johannesen-Bratthammer, Mr. Bernt",male,,0,0,8.1125,S,
3,False,"Johanson, Mr. Jakob Alfred",male,34.0,0,0,6.4958,S,
3,True,"Johansson Palmquist, Mr. Oskar Leander",male,26.0,0,0,7.775,S,
3,False,"Johansson, Mr. Erik",male,22.0,0,0,7.7958,S,
3,False,"Johansson, Mr. Gustaf Joel",male,33.0,0,0,8.6542,S,
3,False,"Johansson, Mr. Karl Johan",male,31.0,0,0,7.775,S,
3,False,"Johansson, Mr. Nils",male,29.0,0,0,7.8542,S,
3,True,"Johnson, Master. Harold Theodor",male,4.0,1,1,11.1333,S,
3,True,"Johnson, Miss. Eleanor Ileen",female,1.0,1,1,11.1333,S,
3,False,"Johnson, Mr. Alfred",male,49.0,0,0,0.0,S,
3,False,"Johnson, Mr. Malkolm Joackim",male,33.0,0,0,7.775,S,
3,False,"Johnson, Mr. William Cahoone Jr",male,19.0,0,0,0.0,S,
3,True,"Johnson, Mrs. Oscar W (Elisabeth Vilhelmina Berg)",female,27.0,0,2,11.1333,S,
3,False,"Johnston, Master. William Arthur ""Willie""",male,,1,2,23.45,S,
3,False,"Johnston, Miss. Catherine Helen ""Carrie""",female,,1,2,23.45,S,
3,False,"Johnston, Mr. Andrew G",male,,1,2,23.45,S,
3,False,"Johnston, Mrs. Andrew G (Elizabeth ""Lily"" Watson)",female,,1,2,23.45,S,
3,False,"Jonkoff, Mr. Lalio",male,23.0,0,0,7.8958,S,
3,True,"Jonsson, Mr. Carl",male,32.0,0,0,7.8542,S,
3,False,"Jonsson, Mr. Nils Hilding",male,27.0,0,0,7.8542,S,
3,False,"Jussila, Miss. Katriina",female,20.0,1,0,9.825,S,
3,False,"Jussila, Miss. Mari Aina",female,21.0,1,0,9.825,S,
3,True,"Jussila, Mr. Eiriik",male,32.0,0,0,7.925,S,
3,False,"Kallio, Mr. Nikolai Erland",male,17.0,0,0,7.125,S,
3,False,"Kalvik, Mr. Johannes Halvorsen",male,21.0,0,0,8.4333,S,
3,False,"Karaic, Mr. Milan",male,30.0,0,0,7.8958,S,
3,True,"Karlsson, Mr. Einar Gervasius",male,21.0,0,0,7.7958,S,
3,False,"Karlsson, Mr. Julius Konrad Eugen",male,33.0,0,0,7.8542,S,
3,False,"Karlsson, Mr. Nils August",male,22.0,0,0,7.5208,S,
3,True,"Karun, Miss. Manca",female,4.0,0,1,13.4167,C,
3,True,"Karun, Mr. Franz",male,39.0,0,1,13.4167,C,
3,False,"Kassem, Mr. Fared",male,,0,0,7.2292,C,
3,False,"Katavelas, Mr. Vassilios (""Catavelas Vassilios"")",male,18.5,0,0,7.2292,C,
3,False,"Keane, Mr. Andrew ""Andy""",male,,0,0,7.75,Q,
3,False,"Keefe, Mr. Arthur",male,,0,0,7.25,S,
3,True,"Kelly, Miss. Anna Katherine ""Annie Kate""",female,,0,0,7.75,Q,
3,True,"Kelly, Miss. Mary",female,,0,0,7.75,Q,
3,False,"Kelly, Mr. James",male,34.5,0,0,7.8292,Q,
3,False,"Kelly, Mr. James",male,44.0,0,0,8.05,S,
3,True,"Kennedy, Mr. John",male,,0,0,7.75,Q,
3,False,"Khalil, Mr. Betros",male,,1,0,14.4542,C,
3,False,"Khalil, Mrs. Betros (Zahie ""Maria"" Elias)",female,,1,0,14.4542,C,
3,False,"Kiernan, Mr. John",male,,1,0,7.75,Q,
3,False,"Kiernan, Mr. Philip",male,,1,0,7.75,Q,
3,False,"Kilgannon, Mr. Thomas J",male,,0,0,7.7375,Q,
3,False,"Kink, Miss. Maria",female,22.0,2,0,8.6625,S,
3,False,"Kink, Mr. Vincenz",male,26.0,2,0,8.6625,S,
3,True,"Kink-Heilmann, Miss. Luise Gretchen",female,4.0,0,2,22.025,S,
3,True,"Kink-Heilmann, Mr. Anton",male,29.0,3,1,22.025,S,
3,True,"Kink-Heilmann, Mrs. Anton (Luise Heilmann)",female,26.0,1,1,22.025,S,
3,False,"Klasen, Miss. Gertrud Emilia",female,1.0,1,1,12.1833,S,
3,False,"Klasen, Mr. Klas Albin",male,18.0,1,1,7.8542,S,
3,False,"Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)",female,36.0,0,2,12.1833,S,
3,False,"Kraeff, Mr. Theodor",male,,0,0,7.8958,C,
3,True,"Krekorian, Mr. Neshan",male,25.0,0,0,7.2292,C,
3,False,"Lahoud, Mr. Sarkis",male,,0,0,7.225,C,
3,False,"Laitinen, Miss. Kristina Sofia",female,37.0,0,0,9.5875,S,
3,False,"Laleff, Mr. Kristo",male,,0,0,7.8958,S,
3,True,"Lam, Mr. Ali",male,,0,0,56.4958,S,
3,False,"Lam, Mr. Len",male,,0,0,56.4958,S,
3,True,"Landergren, Miss. Aurora Adelia",female,22.0,0,0,7.25,S,
3,False,"Lane, Mr. Patrick",male,,0,0,7.75,Q,
3,True,"Lang, Mr. Fang",male,26.0,0,0,56.4958,S,
3,False,"Larsson, Mr. August Viktor",male,29.0,0,0,9.4833,S,
3,False,"Larsson, Mr. Bengt Edvin",male,29.0,0,0,7.775,S,
3,False,"Larsson-Rondberg, Mr. Edvard A",male,22.0,0,0,7.775,S,
3,True,"Leeni, Mr. Fahim (""Philip Zenni"")",male,22.0,0,0,7.225,C,
3,False,"Lefebre, Master. Henry Forbes",male,,3,1,25.4667,S,
3,False,"Lefebre, Miss. Ida",female,,3,1,25.4667,S,
3,False,"Lefebre, Miss. Jeannie",female,,3,1,25.4667,S,
3,False,"Lefebre, Miss. Mathilde",female,,3,1,25.4667,S,
3,False,"Lefebre, Mrs. Frank (Frances)",female,,0,4,25.4667,S,
3,False,"Leinonen, Mr. Antti Gustaf",male,32.0,0,0,7.925,S,
3,False,"Lemberopolous, Mr. Peter L",male,34.5,0,0,6.4375,C,
3,False,"Lennon, Miss. Mary",female,,1,0,15.5,Q,
3,False,"Lennon, Mr. Denis",male,,1,0,15.5,Q,
3,False,"Leonard, Mr. Lionel",male,36.0,0,0,0.0,S,
3,False,"Lester, Mr. James",male,39.0,0,0,24.15,S,
3,False,"Lievens, Mr. Rene Aime",male,24.0,0,0,9.5,S,
3,False,"Lindahl, Miss. Agda Thorilda Viktoria",female,25.0,0,0,7.775,S,
3,False,"Lindblom, Miss. Augusta Charlotta",female,45.0,0,0,7.75,S,
3,False,"Lindell, Mr. Edvard Bengtsson",male,36.0,1,0,15.55,S,
3,False,"Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson)",female,30.0,1,0,15.55,S,
3,True,"Lindqvist, Mr. Eino William",male,20.0,1,0,7.925,S,
3,False,"Linehan, Mr. Michael",male,,0,0,7.8792,Q,
3,False,"Ling, Mr. Lee",male,28.0,0,0,56.4958,S,
3,False,"Lithman, Mr. Simon",male,,0,0,7.55,S,
3,False,"Lobb, Mr. William Arthur",male,30.0,1,0,16.1,S,
3,False,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,26.0,1,0,16.1,S,
3,False,"Lockyer, Mr. Edward",male,,0,0,7.8792,S,
3,False,"Lovell, Mr. John Hall (""Henry"")",male,20.5,0,0,7.25,S,
3,True,"Lulic, Mr. Nikola",male,27.0,0,0,8.6625,S,
3,False,"Lundahl, Mr. Johan Svensson",male,51.0,0,0,7.0542,S,
3,True,"Lundin, Miss. Olga Elida",female,23.0,0,0,7.8542,S,
3,True,"Lundstrom, Mr. Thure Edvin",male,32.0,0,0,7.5792,S,
3,False,"Lyntakoff, Mr. Stanko",male,,0,0,7.8958,S,
3,False,"MacKay, Mr. George William",male,,0,0,7.55,S,
3,True,"Madigan, Miss. Margaret ""Maggie""",female,,0,0,7.75,Q,
3,True,"Madsen, Mr. Fridtjof Arne",male,24.0,0,0,7.1417,S,
3,False,"Maenpaa, Mr. Matti Alexanteri",male,22.0,0,0,7.125,S,
3,False,"Mahon, Miss. Bridget Delia",female,,0,0,7.8792,Q,
3,False,"Mahon, Mr. John",male,,0,0,7.75,Q,
3,False,"Maisner, Mr. Simon",male,,0,0,8.05,S,
3,False,"Makinen, Mr. Kalle Edvard",male,29.0,0,0,7.925,S,
3,True,"Mamee, Mr. Hanna",male,,0,0,7.2292,C,
3,False,"Mangan, Miss. Mary",female,30.5,0,0,7.75,Q,
3,True,"Mannion, Miss. Margareth",female,,0,0,7.7375,Q,
3,False,"Mardirosian, Mr. Sarkis",male,,0,0,7.2292,C,
3,False,"Markoff, Mr. Marin",male,35.0,0,0,7.8958,C,
3,False,"Markun, Mr. Johann",male,33.0,0,0,7.8958,S,
3,True,"Masselmani, Mrs. Fatima",female,,0,0,7.225,C,
3,False,"Matinoff, Mr. Nicola",male,,0,0,7.8958,C,
3,True,"McCarthy, Miss. Catherine ""Katie""",female,,0,0,7.75,Q,
3,True,"McCormack, Mr. Thomas Joseph",male,,0,0,7.75,Q,
3,True,"McCoy, Miss. Agnes",female,,2,0,23.25,Q,
3,True,"McCoy, Miss. Alicia",female,,2,0,23.25,Q,
3,True,"McCoy, Mr. Bernard",male,,2,0,23.25,Q,
3,True,"McDermott, Miss. Brigdet Delia",female,,0,0,7.7875,Q,
3,False,"McEvoy, Mr. Michael",male,,0,0,15.5,Q,
3,True,"McGovern, Miss. Mary",female,,0,0,7.8792,Q,
3,True,"McGowan, Miss. Anna ""Annie""",female,15.0,0,0,8.0292,Q,
3,False,"McGowan, Miss. Katherine",female,35.0,0,0,7.75,Q,
3,False,"McMahon, Mr. Martin",male,,0,0,7.75,Q,
3,False,"McNamee, Mr. Neal",male,24.0,1,0,16.1,S,
3,False,"McNamee, Mrs. Neal (Eileen O'Leary)",female,19.0,1,0,16.1,S,
3,False,"McNeill, Miss. Bridget",female,,0,0,7.75,Q,
3,False,"Meanwell, Miss. (Marion Ogden)",female,,0,0,8.05,S,
3,False,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,,0,0,8.05,S,
3,False,"Meo, Mr. Alfonzo",male,55.5,0,0,8.05,S,
3,False,"Mernagh, Mr. Robert",male,,0,0,7.75,Q,
3,True,"Midtsjo, Mr. Karl Albert",male,21.0,0,0,7.775,S,
3,False,"Miles, Mr. Frank",male,,0,0,8.05,S,
3,False,"Mineff, Mr. Ivan",male,24.0,0,0,7.8958,S,
3,False,"Minkoff, Mr. Lazar",male,21.0,0,0,7.8958,S,
3,False,"Mionoff, Mr. Stoytcho",male,28.0,0,0,7.8958,S,
3,False,"Mitkoff, Mr. Mito",male,,0,0,7.8958,S,
3,True,"Mockler, Miss. Helen Mary ""Ellie""",female,,0,0,7.8792,Q,
3,False,"Moen, Mr. Sigurd Hansen",male,25.0,0,0,7.65,S,
3,True,"Moor, Master. Meier",male,6.0,0,1,12.475,S,
3,True,"Moor, Mrs. (Beila)",female,27.0,0,1,12.475,S,
3,False,"Moore, Mr. Leonard Charles",male,,0,0,8.05,S,
3,True,"Moran, Miss. Bertha",female,,1,0,24.15,Q,
3,False,"Moran, Mr. Daniel J",male,,1,0,24.15,Q,
3,False,"Moran, Mr. James",male,,0,0,8.4583,Q,
3,False,"Morley, Mr. William",male,34.0,0,0,8.05,S,
3,False,"Morrow, Mr. Thomas Rowan",male,,0,0,7.75,Q,
3,True,"Moss, Mr. Albert Johan",male,,0,0,7.775,S,
3,True,"Moubarek, Master. Gerios",male,,1,1,15.2458,C,
3,True,"Moubarek, Master. Halim Gonios (""William George"")",male,,1,1,15.2458,C,
3,True,"Moubarek, Mrs. George (Omine ""Amenia"" Alexander)",female,,0,2,15.2458,C,
3,True,"Moussa, Mrs. (Mantoura Boulos)",female,,0,0,7.2292,C,
3,False,"Moutal, Mr. Rahamin Haim",male,,0,0,8.05,S,
3,True,"Mullens, Miss. Katherine ""Katie""",female,,0,0,7.7333,Q,
3,True,"Mulvihill, Miss. Bertha E",female,24.0,0,0,7.75,Q,
3,False,"Murdlin, Mr. Joseph",male,,0,0,8.05,S,
3,True,"Murphy, Miss. Katherine ""Kate""",female,,1,0,15.5,Q,
3,True,"Murphy, Miss. Margaret Jane",female,,1,0,15.5,Q,
3,True,"Murphy, Miss. Nora",female,,0,0,15.5,Q,
3,False,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18.0,0,0,7.75,S,
3,False,"Naidenoff, Mr. Penko",male,22.0,0,0,7.8958,S,
3,True,"Najib, Miss. Adele Kiamie ""Jane""",female,15.0,0,0,7.225,C,
3,True,"Nakid, Miss. Maria (""Mary"")",female,1.0,0,2,15.7417,C,
3,True,"Nakid, Mr. Sahid",male,20.0,1,1,15.7417,C,
3,True,"Nakid, Mrs. Said (Waika ""Mary"" Mowad)",female,19.0,1,1,15.7417,C,
3,False,"Nancarrow, Mr. William Henry",male,33.0,0,0,8.05,S,
3,False,"Nankoff, Mr. Minko",male,,0,0,7.8958,S,
3,False,"Nasr, Mr. Mustafa",male,,0,0,7.2292,C,
3,False,"Naughton, Miss. Hannah",female,,0,0,7.75,Q,
3,False,"Nenkoff, Mr. Christo",male,,0,0,7.8958,S,
3,True,"Nicola-Yarred, Master. Elias",male,12.0,1,0,11.2417,C,
3,True,"Nicola-Yarred, Miss. Jamila",female,14.0,1,0,11.2417,C,
3,False,"Nieminen, Miss. Manta Josefina",female,29.0,0,0,7.925,S,
3,False,"Niklasson, Mr. Samuel",male,28.0,0,0,8.05,S,
3,True,"Nilsson, Miss. Berta Olivia",female,18.0,0,0,7.775,S,
3,True,"Nilsson, Miss. Helmina Josefina",female,26.0,0,0,7.8542,S,
3,False,"Nilsson, Mr. August Ferdinand",male,21.0,0,0,7.8542,S,
3,False,"Nirva, Mr. Iisakki Antino Aijo",male,41.0,0,0,7.125,S,"Finland Sudbury, ON"
3,True,"Niskanen, Mr. Juha",male,39.0,0,0,7.925,S,
3,False,"Nosworthy, Mr. Richard Cater",male,21.0,0,0,7.8,S,
3,False,"Novel, Mr. Mansouer",male,28.5,0,0,7.2292,C,
3,True,"Nysten, Miss. Anna Sofia",female,22.0,0,0,7.75,S,
3,False,"Nysveen, Mr. Johan Hansen",male,61.0,0,0,6.2375,S,
3,False,"O'Brien, Mr. Thomas",male,,1,0,15.5,Q,
3,False,"O'Brien, Mr. Timothy",male,,0,0,7.8292,Q,
3,True,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",female,,1,0,15.5,Q,
3,False,"O'Connell, Mr. Patrick D",male,,0,0,7.7333,Q,
3,False,"O'Connor, Mr. Maurice",male,,0,0,7.75,Q,
3,False,"O'Connor, Mr. Patrick",male,,0,0,7.75,Q,
3,False,"Odahl, Mr. Nils Martin",male,23.0,0,0,9.225,S,
3,False,"O'Donoghue, Ms. Bridget",female,,0,0,7.75,Q,
3,True,"O'Driscoll, Miss. Bridget",female,,0,0,7.75,Q,
3,True,"O'Dwyer, Miss. Ellen ""Nellie""",female,,0,0,7.8792,Q,
3,True,"Ohman, Miss. Velin",female,22.0,0,0,7.775,S,
3,True,"O'Keefe, Mr. Patrick",male,,0,0,7.75,Q,
3,True,"O'Leary, Miss. Hanora ""Norah""",female,,0,0,7.8292,Q,
3,True,"Olsen, Master. Artur Karl",male,9.0,0,1,3.1708,S,
3,False,"Olsen, Mr. Henry Margido",male,28.0,0,0,22.525,S,
3,False,"Olsen, Mr. Karl Siegwart Andreas",male,42.0,0,1,8.4042,S,
3,False,"Olsen, Mr. Ole Martin",male,,0,0,7.3125,S,
3,False,"Olsson, Miss. Elina",female,31.0,0,0,7.8542,S,
3,False,"Olsson, Mr. Nils Johan Goransson",male,28.0,0,0,7.8542,S,
3,True,"Olsson, Mr. Oscar Wilhelm",male,32.0,0,0,7.775,S,
3,False,"Olsvigen, Mr. Thor Anderson",male,20.0,0,0,9.225,S,"Oslo, Norway Cameron, WI"
3,False,"Oreskovic, Miss. Jelka",female,23.0,0,0,8.6625,S,
3,False,"Oreskovic, Miss. Marija",female,20.0,0,0,8.6625,S,
3,False,"Oreskovic, Mr. Luka",male,20.0,0,0,8.6625,S,
3,False,"Osen, Mr. Olaf Elon",male,16.0,0,0,9.2167,S,
3,True,"Osman, Mrs. Mara",female,31.0,0,0,8.6833,S,
3,False,"O'Sullivan, Miss. Bridget Mary",female,,0,0,7.6292,Q,
3,False,"Palsson, Master. Gosta Leonard",male,2.0,3,1,21.075,S,
3,False,"Palsson, Master. Paul Folke",male,6.0,3,1,21.075,S,
3,False,"Palsson, Miss. Stina Viola",female,3.0,3,1,21.075,S,
3,False,"Palsson, Miss. Torborg Danira",female,8.0,3,1,21.075,S,
3,False,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,29.0,0,4,21.075,S,
3,False,"Panula, Master. Eino Viljami",male,1.0,4,1,39.6875,S,
3,False,"Panula, Master. Juha Niilo",male,7.0,4,1,39.6875,S,
3,False,"Panula, Master. Urho Abraham",male,2.0,4,1,39.6875,S,
3,False,"Panula, Mr. Ernesti Arvid",male,16.0,4,1,39.6875,S,
3,False,"Panula, Mr. Jaako Arnold",male,14.0,4,1,39.6875,S,
3,False,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,41.0,0,5,39.6875,S,
3,False,"Pasic, Mr. Jakob",male,21.0,0,0,8.6625,S,
3,False,"Patchett, Mr. George",male,19.0,0,0,14.5,S,
3,False,"Paulner, Mr. Uscher",male,,0,0,8.7125,C,
3,False,"Pavlovic, Mr. Stefo",male,32.0,0,0,7.8958,S,
3,False,"Peacock, Master. Alfred Edward",male,0.75,1,1,13.775,S,
3,False,"Peacock, Miss. Treasteall",female,3.0,1,1,13.775,S,
3,False,"Peacock, Mrs. Benjamin (Edith Nile)",female,26.0,0,2,13.775,S,
3,False,"Pearce, Mr. Ernest",male,,0,0,7.0,S,
3,False,"Pedersen, Mr. Olaf",male,,0,0,7.775,S,
3,False,"Peduzzi, Mr. Joseph",male,,0,0,8.05,S,
3,False,"Pekoniemi, Mr. Edvard",male,21.0,0,0,7.925,S,
3,False,"Peltomaki, Mr. Nikolai Johannes",male,25.0,0,0,7.925,S,
3,False,"Perkin, Mr. John Henry",male,22.0,0,0,7.25,S,
3,True,"Persson, Mr. Ernst Ulrik",male,25.0,1,0,7.775,S,
3,True,"Peter, Master. Michael J",male,,1,1,22.3583,C,
3,True,"Peter, Miss. Anna",female,,1,1,22.3583,C,
3,True,"Peter, Mrs. Catherine (Catherine Rizk)",female,,0,2,22.3583,C,
3,False,"Peters, Miss. Katie",female,,0,0,8.1375,Q,
3,False,"Petersen, Mr. Marius",male,24.0,0,0,8.05,S,
3,False,"Petranec, Miss. Matilda",female,28.0,0,0,7.8958,S,
3,False,"Petroff, Mr. Nedelio",male,19.0,0,0,7.8958,S,
3,False,"Petroff, Mr. Pastcho (""Pentcho"")",male,,0,0,7.8958,S,
3,False,"Petterson, Mr. Johan Emil",male,25.0,1,0,7.775,S,
3,False,"Pettersson, Miss. Ellen Natalia",female,18.0,0,0,7.775,S,
3,True,"Pickard, Mr. Berk (Berk Trembisky)",male,32.0,0,0,8.05,S,
3,False,"Plotcharsky, Mr. Vasil",male,,0,0,7.8958,S,
3,False,"Pokrnic, Mr. Mate",male,17.0,0,0,8.6625,S,
3,False,"Pokrnic, Mr. Tome",male,24.0,0,0,8.6625,S,
3,False,"Radeff, Mr. Alexander",male,,0,0,7.8958,S,
3,False,"Rasmussen, Mrs. (Lena Jacobsen Solvang)",female,,0,0,8.1125,S,
3,False,"Razi, Mr. Raihed",male,,0,0,7.2292,C,
3,False,"Reed, Mr. James George",male,,0,0,7.25,S,
3,False,"Rekic, Mr. Tido",male,38.0,0,0,7.8958,S,
3,False,"Reynolds, Mr. Harold J",male,21.0,0,0,8.05,S,
3,False,"Rice, Master. Albert",male,10.0,4,1,29.125,Q,
3,False,"Rice, Master. Arthur",male,4.0,4,1,29.125,Q,
3,False,"Rice, Master. Eric",male,7.0,4,1,29.125,Q,
3,False,"Rice, Master. Eugene",male,2.0,4,1,29.125,Q,
3,False,"Rice, Master. George Hugh",male,8.0,4,1,29.125,Q,
3,False,"Rice, Mrs. William (Margaret Norton)",female,39.0,0,5,29.125,Q,
3,False,"Riihivouri, Miss. Susanna Juhantytar ""Sanni""",female,22.0,0,0,39.6875,S,
3,False,"Rintamaki, Mr. Matti",male,35.0,0,0,7.125,S,
3,True,"Riordan, Miss. Johanna ""Hannah""",female,,0,0,7.7208,Q,
3,False,"Risien, Mr. Samuel Beard",male,,0,0,14.5,S,
3,False,"Risien, Mrs. Samuel (Emma)",female,,0,0,14.5,S,
3,False,"Robins, Mr. Alexander A",male,50.0,1,0,14.5,S,
3,False,"Robins, Mrs. Alexander A (Grace Charity Laury)",female,47.0,1,0,14.5,S,
3,False,"Rogers, Mr. William John",male,,0,0,8.05,S,
3,False,"Rommetvedt, Mr. Knud Paust",male,,0,0,7.775,S,
3,False,"Rosblom, Miss. Salli Helena",female,2.0,1,1,20.2125,S,
3,False,"Rosblom, Mr. Viktor Richard",male,18.0,1,1,20.2125,S,
3,False,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",female,41.0,0,2,20.2125,S,
3,True,"Roth, Miss. Sarah A",female,,0,0,8.05,S,
3,False,"Rouse, Mr. Richard Henry",male,50.0,0,0,8.05,S,
3,False,"Rush, Mr. Alfred George John",male,16.0,0,0,8.05,S,
3,True,"Ryan, Mr. Edward",male,,0,0,7.75,Q,
3,False,"Ryan, Mr. Patrick",male,,0,0,24.15,Q,
3,False,"Saad, Mr. Amin",male,,0,0,7.2292,C,
3,False,"Saad, Mr. Khalil",male,25.0,0,0,7.225,C,
3,False,"Saade, Mr. Jean Nassr",male,,0,0,7.225,C,
3,False,"Sadlier, Mr. Matthew",male,,0,0,7.7292,Q,
3,False,"Sadowitz, Mr. Harry",male,,0,0,7.575,S,
3,False,"Saether, Mr. Simon Sivertsen",male,38.5,0,0,7.25,S,
3,False,"Sage, Master. Thomas Henry",male,,8,2,69.55,S,
3,False,"Sage, Master. William Henry",male,14.5,8,2,69.55,S,
3,False,"Sage, Miss. Ada",female,,8,2,69.55,S,
